2025-01-24T23:47:03.219002+01:00;2025-01-24T23:47:03.219002+01:00;60;8.682127;50.110924;0.0;0.0;ON;0;2500;0;0.00;0.00;0.00;
2025-01-24T23:48:03.219002+01:00;2025-01-24T23:48:03.219002+01:00;29;8.682127;50.119917216;1.0011202257144525;60.06721354286715;ON;60;2458;42;0.00;0.00;48.00;
2025-01-24T23:49:03.219002+01:00;2025-01-24T23:49:03.219002+01:00;28;8.676919134;50.117134571;1.4849949804607419;44.54984941382226;ON;120;2416;84;0.00;0.00;45.00;
2025-01-24T23:50:03.219002+01:00;2025-01-24T23:50:03.219002+01:00;46;8.682488618;50.119339127;1.9521844269323405;39.043688538646805;ON;180;2374;126;0.00;0.00;141.00;
2025-01-24T23:51:03.219002+01:00;2025-01-24T23:51:03.219002+01:00;29;8.686393319;50.112915023;2.719709959700782;40.79564939551173;ON;240;2332;168;0.00;0.00;217.00;
2025-01-24T23:52:03.219002+01:00;2025-01-24T23:52:03.219002+01:00;43;8.684847466;50.108682862;3.2035847852592148;38.44301742311058;ON;300;2290;210;0.00;0.00;237.00;
2025-01-24T23:53:03.219002+01:00;2025-01-24T23:53:03.219002+01:00;36;8.674979442;50.10746367;3.921054268576453;39.21054268576453;ON;360;2248;252;0.00;0.00;167.00;
2025-01-24T23:54:03.219002+01:00;2025-01-24T23:54:03.219002+01:00;1;8.670978845;50.102716863;4.521726490352712;38.75765563159467;ON;420;2206;294;0.00;0.00;357.00;
2025-01-24T23:55:03.219002+01:00;2025-01-24T23:55:03.219002+01:00;14;8.670766361;50.102779242;4.538411827970506;34.0380887097788;ON;480;2164;336;0.00;0.00;245.00;
2025-01-24T23:56:03.219002+01:00;2025-01-24T23:56:03.219002+01:00;33;8.670621711;50.104875607;4.772006542954572;31.81337695303048;ON;540;2122;378;0.00;0.00;154.00;
2025-01-24T23:57:03.219002+01:00;2025-01-24T23:57:03.219002+01:00;60;8.670144239;50.099938829;5.322622627277213;31.93573576366328;ON;600;2080;420;0.00;0.00;160.00;
2025-01-24T23:58:03.219002+01:00;2025-01-24T23:58:03.219002+01:00;29;8.673220046;50.091164743;6.323742886164799;34.49314301544436;ON;660;2038;462;0.00;0.00;0.00;
2025-01-24T23:59:03.219002+01:00;2025-01-24T23:59:03.219002+01:00;27;8.673220046;50.095511464;6.807617654504601;34.038088272523005;ON;720;1996;504;0.00;0.00;334.00;
2025-01-25T00:00:03.219002+01:00;2025-01-25T00:00:03.219002+01:00;25;8.678498414;50.097727874;7.258121754442637;33.499023482042944;ON;780;1954;546;0.00;0.00;100.00;
2025-01-25T00:01:03.219002+01:00;2025-01-25T00:01:03.219002+01:00;50;8.675540305;50.100959095;7.675255216345382;32.893950927194496;ON;840;1912;588;0.00;0.00;284.00;
2025-01-25T00:02:03.219002+01:00;2025-01-25T00:02:03.219002+01:00;5;8.686652776;50.103274273;8.509522073911938;34.03808829564775;ON;900;1870;630;0.00;0.00;310.00;
2025-01-25T00:03:03.219002+01:00;2025-01-25T00:03:03.219002+01:00;12;8.687646966;50.102880555;8.592948735334975;32.22355775750616;ON;960;1828;672;0.00;0.00;248.00;
2025-01-25T00:04:03.219002+01:00;2025-01-25T00:04:03.219002+01:00;30;8.688165029;50.101112874;8.79317279177992;31.03472750039972;ON;1020;1786;714;0.00;0.00;303.00;
2025-01-25T00:05:03.219002+01:00;2025-01-25T00:05:03.219002+01:00;59;8.69508166;50.10184544;9.293732882425687;30.979109608085622;ON;1080;1744;756;0.00;0.00;259.00;
2025-01-25T00:06:03.219002+01:00;2025-01-25T00:06:03.219002+01:00;45;8.708642916;50.103439994;10.278167748754583;32.45737183817237;ON;1140;1702;798;0.00;0.00;41.00;
2025-01-25T00:07:03.219002+01:00;2025-01-25T00:07:03.219002+01:00;51;8.706975094;50.096780466;11.029007860277048;33.08702358083114;ON;1200;1660;840;0.00;0.00;41.00;
2025-01-25T00:08:03.219002+01:00;2025-01-25T00:08:03.219002+01:00;58;8.705085193;50.089232998;11.879960115951844;33.942743188433845;ON;1260;1618;882;0.00;0.00;124.00;
2025-01-25T00:09:03.219002+01:00;2025-01-25T00:09:03.219002+01:00;51;8.6915941;50.088425672;12.84770966400652;35.039208174563235;ON;1320;1576;924;0.00;0.00;335.00;
2025-01-25T00:10:03.219002+01:00;2025-01-25T00:10:03.219002+01:00;3;8.702470298;50.085305479;13.698661870129323;35.735639661206925;ON;1380;1534;966;0.00;0.00;255.00;
2025-01-25T00:11:03.219002+01:00;2025-01-25T00:11:03.219002+01:00;17;8.702115425;50.084917734;13.748717932405551;34.37179483101387;ON;1440;1492;1008;0.00;0.00;320.00;
2025-01-25T00:12:03.219002+01:00;2025-01-25T00:12:03.219002+01:00;42;8.700415085;50.087220433;14.03236870647341;33.67768489553618;ON;1500;1450;1050;0.00;0.00;119.00;
2025-01-25T00:13:03.219002+01:00;2025-01-25T00:13:03.219002+01:00;21;8.696770616;50.093065336;14.7331528300992;33.99958345407508;ON;1560;1408;1092;0.00;0.00;98.00;
2025-01-25T00:14:03.219002+01:00;2025-01-25T00:14:03.219002+01:00;48;8.69395756;50.090486489;15.083544979146048;33.51898884254677;ON;1620;1366;1134;0.00;0.00;273.00;
2025-01-25T00:15:03.219002+01:00;2025-01-25T00:15:03.219002+01:00;12;8.697469251;50.083653843;15.884441138658698;34.038088154268635;ON;1680;1324;1176;0.00;0.00;143.00;
2025-01-25T00:16:03.219002+01:00;2025-01-25T00:16:03.219002+01:00;47;8.694670811;50.083757236;16.084665157166334;33.278617566551034;ON;1740;1282;1218;0.00;0.00;206.00;
2025-01-25T00:17:03.219002+01:00;2025-01-25T00:17:03.219002+01:00;7;8.683970135;50.085333136;16.86887598299158;33.73775196598316;ON;1800;1240;1260;0.00;0.00;53.00;
2025-01-25T00:18:03.219002+01:00;2025-01-25T00:18:03.219002+01:00;6;8.684617532;50.084369664;16.985673349042404;32.8754968045982;ON;1860;1198;1302;0.00;0.00;70.00;
2025-01-25T00:19:03.219002+01:00;2025-01-25T00:19:03.219002+01:00;20;8.685702196;50.084939217;17.08578535111564;32.03584753334182;ON;1920;1156;1344;0.00;0.00;203.00;
2025-01-25T00:20:03.219002+01:00;2025-01-25T00:20:03.219002+01:00;23;8.69006244;50.08386273;17.419492131089413;31.671803874708022;ON;1980;1114;1386;0.00;0.00;272.00;
2025-01-25T00:21:03.219002+01:00;2025-01-25T00:21:03.219002+01:00;34;8.695264921;50.083002248;17.803254926534834;31.417508693885;ON;2040;1072;1428;0.00;0.00;31.00;
2025-01-25T00:22:03.219002+01:00;2025-01-25T00:22:03.219002+01:00;10;8.69205577;50.087663874;18.370556460273868;31.492382503326628;ON;2100;1030;1470;0.00;0.00;23.00;
2025-01-25T00:23:03.219002+01:00;2025-01-25T00:23:03.219002+01:00;32;8.690078956;50.08686521;18.537409879825876;30.89568313304313;ON;2160;988;1512;0.00;0.00;254.00;
2025-01-25T00:24:03.219002+01:00;2025-01-25T00:24:03.219002+01:00;29;8.693457509;50.082586699;19.07134072474386;30.926498472557608;ON;2220;946;1554;0.00;0.00;156.00;
2025-01-25T00:25:03.219002+01:00;2025-01-25T00:25:03.219002+01:00;18;8.687484097;50.084636687;19.555215494177023;30.876656043437407;ON;2280;904;1596;0.00;0.00;324.00;
2025-01-25T00:26:03.219002+01:00;2025-01-25T00:26:03.219002+01:00;1;8.685785214;50.082168765;19.855551526018182;30.54700234772028;ON;2340;862;1638;0.00;0.00;143.00;
2025-01-25T00:27:03.219002+01:00;2025-01-25T00:27:03.219002+01:00;15;8.685552018;50.082177384;19.87223688825273;29.808355332379094;ON;2400;820;1680;0.00;0.00;95.00;
2025-01-25T00:28:03.219002+01:00;2025-01-25T00:28:03.219002+01:00;38;8.687946066;50.083819011;20.122516885876166;29.447585686648047;ON;2460;778;1722;0.00;0.00;55.00;
2025-01-25T00:29:03.219002+01:00;2025-01-25T00:29:03.219002+01:00;41;8.67907179;50.0839447;20.756559645997243;29.65222806571035;ON;2520;736;1764;0.00;0.00;253.00;
2025-01-25T00:30:03.219002+01:00;2025-01-25T00:30:03.219002+01:00;56;8.688599313;50.083319845;21.440658410876683;29.917197782618626;ON;2580;694;1806;0.00;0.00;107.00;
2025-01-25T00:31:03.219002+01:00;2025-01-25T00:31:03.219002+01:00;6;8.691016843;50.091568946;22.37503732094838;30.511414528565975;ON;2640;652;1848;0.00;0.00;332.00;
2025-01-25T00:32:03.219002+01:00;2025-01-25T00:32:03.219002+01:00;11;8.68983065;50.092048151;22.47514928882484;29.966865718433123;ON;2700;610;1890;0.00;0.00;118.00;
2025-01-25T00:33:03.219002+01:00;2025-01-25T00:33:03.219002+01:00;33;8.687307082;50.092359952;22.658688009568785;29.55481044726363;ON;2760;568;1932;0.00;0.00;29.00;
2025-01-25T00:34:03.219002+01:00;2025-01-25T00:34:03.219002+01:00;33;8.682190959;50.088659746;23.20930416103806;29.628898928984757;ON;2820;526;1974;0.00;0.00;197.00;
2025-01-25T00:35:03.219002+01:00;2025-01-25T00:35:03.219002+01:00;38;8.688325646;50.085664362;23.759920335947548;29.699900419934433;ON;2880;484;2016;0.00;0.00;99.00;
2025-01-25T00:36:03.219002+01:00;2025-01-25T00:36:03.219002+01:00;27;8.679455876;50.085890832;24.393963181009738;29.870158997154782;ON;2940;442;2058;0.00;0.00;337.00;
2025-01-25T00:37:03.219002+01:00;2025-01-25T00:37:03.219002+01:00;6;8.674719382;50.08321856;24.844467327958448;29.813360793550135;ON;3000;400;2100;0.00;0.00;239.00;
2025-01-25T00:38:03.219002+01:00;2025-01-25T00:38:03.219002+01:00;22;8.675051116;50.084092327;24.9445793622856;29.34656395563012;ON;3060;358;2142;0.00;0.00;299.00;
2025-01-25T00:39:03.219002+01:00;2025-01-25T00:39:03.219002+01:00;27;8.672370884;50.081278844;25.311656766507564;29.20575780750873;ON;3120;316;2184;0.00;0.00;177.00;
2025-01-25T00:40:03.219002+01:00;2025-01-25T00:40:03.219002+01:00;32;8.677905716;50.083218869;25.7621608709352;29.164710419926642;ON;3180;274;2226;0.00;0.00;333.00;
2025-01-25T00:41:03.219002+01:00;2025-01-25T00:41:03.219002+01:00;60;8.677839773;50.088015064;26.29609163194704;29.217879591052267;ON;3240;232;2268;0.00;0.00;65.00;
2025-01-25T00:42:03.219002+01:00;2025-01-25T00:42:03.219002+01:00;55;8.689427908;50.082956218;27.297211891069807;29.77877660843979;ON;3300;190;2310;0.00;0.00;185.00;
2025-01-25T00:43:03.219002+01:00;2025-01-25T00:43:03.219002+01:00;46;8.693880311;50.075223424;28.214905330052854;30.230255710770916;ON;3360;148;2352;0.00;0.00;186.00;
2025-01-25T00:44:03.219002+01:00;2025-01-25T00:44:03.219002+01:00;51;8.687413377;50.069717898;28.982430907479753;30.507822007873425;ON;3420;106;2394;0.00;0.00;348.00;
2025-01-25T00:45:03.219002+01:00;2025-01-25T00:45:03.219002+01:00;34;8.695236611;50.063954479;29.833383081267332;30.86212042889724;ON;3480;64;2436;0.00;0.00;276.00;
2025-01-25T00:46:03.219002+01:00;2025-01-25T00:46:03.219002+01:00;53;8.691710778;50.068520501;30.40068453086434;30.915950370370517;ON;3540;22;2478;0.00;0.00;75.00;
2025-01-25T00:47:03.219002+01:00;2025-01-25T00:47:03.219002+01:00;0;8.686910732;50.075842801;31.2850073890533;31.2850073890533;OF;3600;0;2500;0.00;0.00;187.00;
2025-01-25T00:48:03.219002+01:00;2025-01-25T00:47:03.219002+01:00;0;8.686910732;50.075842801;31.2850073890533;31.2850073890533;OF;3600;0;2500;0.00;0.00;187.00;
2025-01-25T00:49:03.219002+01:00;2025-01-25T00:47:03.219002+01:00;0;8.686910732;50.075842801;31.2850073890533;31.2850073890533;OF;3600;0;2500;0.00;0.00;187.00;
2025-01-25T00:50:03.219002+01:00;2025-01-25T00:47:03.219002+01:00;0;8.686910732;50.075842801;31.2850073890533;31.2850073890533;OF;3600;0;2500;0.00;0.00;187.00;
2025-01-25T00:51:03.219002+01:00;2025-01-25T00:47:03.219002+01:00;0;8.686910732;50.075842801;31.2850073890533;31.2850073890533;OF;3600;0;2500;0.00;0.00;187.00;
2025-01-25T00:52:03.219002+01:00;2025-01-25T00:47:03.219002+01:00;0;8.686910732;50.075842801;31.2850073890533;31.2850073890533;OF;3600;0;2500;0.00;0.00;187.00;
2025-01-25T00:53:03.219002+01:00;2025-01-25T00:47:03.219002+01:00;0;8.686910732;50.075842801;31.2850073890533;31.2850073890533;OF;3600;0;2500;0.00;0.00;187.00;
2025-01-25T00:54:03.219002+01:00;2025-01-25T00:47:03.219002+01:00;0;8.686910732;50.075842801;31.2850073890533;31.2850073890533;OF;3600;0;2500;0.00;0.00;187.00;
2025-01-25T00:55:03.219002+01:00;2025-01-25T00:47:03.219002+01:00;0;8.686910732;50.075842801;31.2850073890533;31.2850073890533;OF;3600;0;2500;0.00;0.00;187.00;
2025-01-25T00:56:03.219002+01:00;2025-01-25T00:47:03.219002+01:00;0;8.686910732;50.075842801;31.2850073890533;31.2850073890533;OF;3600;0;2500;0.00;0.00;187.00;
2025-01-25T00:57:03.219002+01:00;2025-01-25T00:47:03.219002+01:00;0;8.686910732;50.075842801;31.2850073890533;31.2850073890533;OF;3600;0;2500;0.00;0.00;187.00;
2025-01-25T00:58:03.219002+01:00;2025-01-25T00:47:03.219002+01:00;0;8.686910732;50.075842801;31.2850073890533;31.2850073890533;OF;3600;0;2500;0.00;0.00;187.00;
2025-01-25T00:59:03.219002+01:00;2025-01-25T00:47:03.219002+01:00;0;8.686910732;50.075842801;31.2850073890533;31.2850073890533;OF;3600;0;2500;0.00;0.00;187.00;
2025-01-25T01:00:03.219002+01:00;2025-01-25T00:47:03.219002+01:00;0;8.686910732;50.075842801;31.2850073890533;31.2850073890533;OF;3600;0;2500;0.00;0.00;187.00;
2025-01-25T01:01:03.219002+01:00;2025-01-25T00:47:03.219002+01:00;0;8.686910732;50.075842801;31.2850073890533;31.2850073890533;OF;3600;0;2500;0.00;0.00;187.00;
2025-01-25T01:02:03.219002+01:00;2025-01-25T00:47:03.219002+01:00;0;8.686910732;50.075842801;31.2850073890533;31.2850073890533;OF;3600;0;2500;0.00;0.00;187.00;
2025-01-25T01:03:03.219002+01:00;2025-01-25T00:47:03.219002+01:00;0;8.686910732;50.075842801;31.2850073890533;31.2850073890533;OF;3600;0;2500;0.00;0.00;187.00;
